CustomerID,TotalSpent,TotalTransactions,LastTransactionDate
C2316,1727.2800000000002,2,2024-06-30T19:27:51.000Z
C4665,1545.74,2,2024-05-02T17:33:39.000Z
C2452,3103.35,3,2024-10-10T15:49:08.000Z
C4481,563.88,1,2024-11-15T22:14:03.000Z
C4951,2110.7000000000003,2,2024-11-19T03:51:03.000Z
C0305,1271.51,4,2024-04-13T17:40:21.000Z
C2474,1406.5299999999997,4,2024-12-20T12:42:33.000Z
C4766,627.4,1,2024-05-06T10:26:13.000Z
C3926,346.92,1,2024-01-28T08:59:20.000Z
C4950,1790.81,3,2024-12-20T22:23:01.000Z
C2255,208.63,1,2024-07-19T14:41:26.000Z
C4844,2132.1,1,2024-03-06T23:46:34.000Z
C0170,2278.7599999999998,2,2024-10-02T00:01:55.000Z
C2361,1837.9999999999998,2,2024-08-04T04:10:59.000Z
C2775,541.62,2,2024-06-29T01:31:25.000Z
C1811,1975.25,2,2024-10-25T19:31:52.000Z
C1534,899.62,1,2024-02-17T05:43:59.000Z
C1870,1402.1999999999998,1,2024-10-17T23:58:16.000Z
C1284,2782.0099999999998,2,2024-07-26T19:02:15.000Z
C0931,71.9,1,2024-04-07T23:45:04.000Z
C2989,2078.35,4,2024-10-20T20:15:53.000Z
C0805,219.06,1,2024-01-26T05:12:48.000Z
C2166,2628.1,2,2024-08-10T13:05:38.000Z
C4497,1811.0100000000002,2,2024-07-01T18:06:39.000Z
C0952,1858.78,2,2024-06-26T22:47:16.000Z
C0636,1647.22,2,2024-10-21T02:23:48.000Z
C2904,1268.31,3,2024-07-12T22:14:33.000Z
C4347,606.84,2,2024-08-11T13:28:21.000Z
C3402,2705.17,2,2024-07-10T07:06:54.000Z
C2952,1213.54,3,2024-10-28T23:32:06.000Z
C1150,1068.31,2,2024-09-20T03:32:39.000Z
C2842,1583.01,2,2024-11-14T04:44:03.000Z
C4025,1478.6599999999999,2,2024-10-04T14:10:31.000Z
C2031,523.32,1,2024-08-08T21:24:23.000Z
C3936,1079.82,1,2024-07-19T10:05:18.000Z
C1314,3691.44,2,2024-12-11T08:13:35.000Z
C3909,1679.05,1,2024-06-21T15:02:20.000Z
C4743,639.91,2,2024-07-11T04:23:32.000Z
C1625,1341.2,1,2024-11-17T15:51:44.000Z
C1767,1669.44,1,2024-07-17T07:18:07.000Z
C3625,1664.0700000000002,4,2024-12-09T18:35:17.000Z
C0163,8510.83,8,2024-11-19T11:33:05.000Z
C3369,4624.99,5,2024-10-02T14:44:29.000Z
C3118,990.94,2,2024-07-22T19:20:26.000Z
C2007,4273.01,5,2024-10-31T08:53:57.000Z
C2714,824.1700000000001,2,2024-07-23T07:33:16.000Z
C2355,1101.12,2,2024-10-27T10:24:37.000Z
C1267,986.52,2,2024-05-12T22:32:42.000Z
C2469,895.15,1,2024-06-12T06:24:44.000Z
C4704,3157.0,3,2024-10-20T12:41:32.000Z
C0461,795.48,1,2024-12-15T14:51:58.000Z
C3776,1870.2600000000002,5,2024-10-05T07:02:21.000Z
C0486,1870.1499999999999,1,2024-09-20T00:55:07.000Z
C2236,1234.6,1,2024-04-07T02:30:19.000Z
C0911,2295.27,2,2024-06-30T17:50:29.000Z
C3079,2421.74,3,2024-08-11T16:39:08.000Z
C1536,125.41,1,2024-04-14T15:53:55.000Z
C0357,2349.54,2,2024-12-09T01:22:22.000Z
C1699,3654.8599999999997,3,2024-11-08T11:05:24.000Z
C4996,2112.1800000000003,2,2024-09-30T16:37:55.000Z
C3957,2068.5499999999997,1,2024-04-08T22:07:23.000Z
C4869,1897.0500000000002,1,2024-09-30T02:45:35.000Z
C2148,432.82,1,2024-10-25T00:36:35.000Z
C3916,438.44,1,2024-04-13T19:42:25.000Z
C4044,1802.19,2,2024-09-17T20:08:44.000Z
C0285,2414.91,3,2024-08-26T14:56:01.000Z
C4691,625.3699999999999,2,2024-10-23T11:26:31.000Z
C1079,1628.96,2,2024-06-18T20:08:54.000Z
C1349,3385.2400000000002,4,2024-10-26T13:59:03.000Z
C0396,284.58,1,2024-06-14T21:42:43.000Z
C0147,1589.3600000000001,4,2024-11-28T04:41:16.000Z
C0548,6619.7699999999995,4,2024-12-01T04:28:07.000Z
C2940,7355.85,4,2024-08-19T10:43:58.000Z
C2025,2246.7,1,2024-10-01T00:10:53.000Z
C3192,3787.05,3,2024-11-11T04:47:45.000Z
C4247,2289.44,2,2024-04-30T04:31:08.000Z
C1707,87.87,1,2024-10-23T09:53:21.000Z
C3090,273.32,1,2024-01-31T03:12:39.000Z
C4220,1582.8799999999999,2,2024-08-20T04:22:41.000Z
C0398,509.28,2,2024-05-13T20:17:42.000Z
C4798,378.48,1,2024-07-10T00:07:45.000Z
C1144,400.82,1,2024-05-18T17:00:51.000Z
C3263,343.35,1,2024-04-16T12:40:38.000Z
C0346,1143.99,1,2024-01-15T22:32:18.000Z
C3782,4584.8099999999995,3,2024-12-15T22:45:16.000Z
C1743,629.7,1,2024-03-25T18:06:45.000Z
C4775,4703.599999999999,2,2024-11-12T02:49:46.000Z
C3784,2331.16,4,2024-11-07T00:30:43.000Z
C4669,4292.09,4,2024-11-14T20:02:32.000Z
C0076,1344.31,2,2024-05-08T04:27:38.000Z
C2117,913.1700000000001,2,2024-07-01T19:06:39.000Z
C0867,2608.28,2,2024-10-10T05:35:29.000Z
C3411,5066.32,3,2024-09-16T02:39:53.000Z
C0200,3585.41,3,2024-09-13T05:30:06.000Z
C0614,484.33,1,2024-09-18T23:25:15.000Z
C1661,2449.99,2,2024-01-24T10:13:11.000Z
C2734,196.70000000000002,1,2024-08-23T02:51:59.000Z
C3009,934.98,1,2023-12-27T00:16:07.000Z
C2254,5291.03,5,2024-12-12T02:12:30.000Z
C2813,132.94,1,2024-02-06T22:27:46.000Z
C0571,6213.67,6,2024-10-16T00:57:58.000Z
C0224,2645.4800000000005,3,2024-09-14T14:18:02.000Z
C1119,8314.17,6,2024-10-12T15:30:34.000Z
C4034,116.94,1,2024-08-28T12:56:01.000Z
C3738,220.7,1,2024-03-17T09:24:20.000Z
C1473,1256.74,3,2024-04-03T18:32:04.000Z
C0084,2265.2000000000003,1,2024-11-16T00:46:34.000Z
C2230,2482.15,3,2024-04-22T16:57:32.000Z
C4919,2264.32,2,2024-05-27T19:43:46.000Z
C4164,2066.33,3,2024-10-15T10:33:51.000Z
C1055,4709.73,4,2024-05-01T19:31:42.000Z
C0365,1032.92,1,2024-11-02T06:47:35.000Z
C0510,2168.49,2,2024-10-27T15:23:01.000Z
C0758,1700.19,2,2024-05-19T13:22:55.000Z
C3482,1983.6200000000001,4,2024-07-16T05:26:01.000Z
C2381,1672.6,1,2024-05-13T09:10:37.000Z
C3864,1119.7,2,2024-12-09T01:42:22.000Z
C0879,153.0,1,2024-05-02T18:28:56.000Z
C4787,533.16,1,2024-05-05T08:49:05.000Z
C1932,1468.73,3,2024-09-25T21:24:14.000Z
C0709,1352.04,1,2024-07-04T04:02:22.000Z
C2065,281.65999999999997,2,2024-12-13T13:49:08.000Z
C4267,1057.35,1,2024-02-06T21:35:24.000Z
C4405,1259.85,1,2024-04-10T07:57:46.000Z
C0314,315.64,1,2024-07-15T00:20:09.000Z
C4082,340.34,1,2024-05-01T08:55:02.000Z
C2764,1375.56,1,2024-11-17T19:10:22.000Z
C3550,4229.3,2,2024-05-17T04:17:38.000Z
C0536,1131.0,1,2024-01-16T23:32:49.000Z
C1086,1401.0,1,2024-06-24T23:05:00.000Z
C3865,1960.72,1,2024-04-04T23:58:25.000Z
C3734,570.3199999999999,2,2024-06-01T12:17:02.000Z
C4500,1143.72,2,2024-04-01T00:26:14.000Z
C0772,1592.52,2,2024-04-07T10:24:23.000Z
C1910,1351.3,2,2024-09-11T06:09:46.000Z
C4180,2296.09,3,2024-06-18T06:21:10.000Z
C1844,3298.37,4,2024-10-01T16:57:37.000Z
C4654,2770.09,3,2024-11-12T01:34:06.000Z
C2421,2724.48,2,2024-02-28T17:58:27.000Z
C0039,4037.67,3,2024-11-29T05:13:18.000Z
C4177,1058.9099999999999,2,2024-10-28T17:18:15.000Z
C2519,830.21,2,2024-12-19T20:23:00.000Z
C2575,3703.99,3,2024-11-23T04:09:27.000Z
C3513,786.76,3,2024-07-09T17:31:44.000Z
C2233,279.04,1,2024-12-07T20:20:40.000Z
C2733,2481.8599999999997,4,2024-10-16T03:03:05.000Z
C2465,1524.52,2,2024-12-09T18:31:49.000Z
C0112,3580.52,3,2024-12-18T18:44:12.000Z
C4677,1574.94,2,2024-07-30T18:47:49.000Z
C4946,1432.6,2,2024-04-29T01:08:37.000Z
C3685,2243.21,3,2024-11-15T03:57:48.000Z
C1827,2962.5,2,2024-11-17T18:46:51.000Z
C0769,674.5,1,2024-05-06T04:57:14.000Z
C1081,894.78,1,2024-02-12T06:14:54.000Z
C2248,1178.98,2,2024-08-20T18:17:22.000Z
C3358,3700.14,4,2024-08-21T22:13:05.000Z
C1909,6351.55,6,2024-11-05T15:37:33.000Z
C4603,1582.01,2,2024-04-21T15:29:52.000Z
C0011,126.99,1,2024-01-31T04:56:02.000Z
C4624,2701.55,3,2024-08-20T08:09:58.000Z
C2512,4560.82,5,2024-09-02T06:59:47.000Z
C0492,880.69,2,2024-11-05T08:22:15.000Z
C3631,3243.13,4,2024-12-16T11:56:07.000Z
C0103,1125.6399999999999,2,2024-08-11T02:47:00.000Z
C1599,4772.91,3,2024-11-11T19:10:07.000Z
C3962,1456.54,3,2024-08-27T16:14:39.000Z
C4564,815.05,1,2024-02-09T05:54:41.000Z
C3713,895.98,2,2024-07-12T23:20:57.000Z
C1181,109.63,1,2024-01-04T11:37:50.000Z
C1386,1081.2,1,2024-12-16T14:27:20.000Z
C1109,365.15999999999997,1,2024-12-14T15:19:03.000Z
C0838,1204.32,1,2024-05-22T13:03:07.000Z
C1723,1420.2,1,2024-10-16T17:04:00.000Z
C4536,4539.68,3,2024-10-28T19:10:29.000Z
C3644,499.52,1,2024-11-15T03:13:58.000Z
C0474,1194.3600000000001,2,2024-03-09T10:07:56.000Z
C1053,2461.8,1,2024-12-20T02:52:07.000Z
C1933,1037.75,3,2024-09-12T14:24:15.000Z
C2892,1386.0900000000001,3,2024-06-12T13:06:10.000Z
C1304,3966.13,4,2024-10-18T18:09:55.000Z
C2298,2621.1499999999996,3,2024-09-13T04:43:17.000Z
C4537,2697.53,4,2024-09-01T19:21:54.000Z
C4377,1080.63,2,2024-06-15T17:33:34.000Z
C4031,967.62,2,2024-08-11T17:54:24.000Z
C1283,686.07,2,2024-11-23T02:36:10.000Z
C4355,1256.98,3,2024-02-06T18:11:59.000Z
C2018,369.55,2,2024-10-17T05:14:44.000Z
C2432,3154.42,2,2024-11-14T09:55:51.000Z
C3285,3296.76,3,2024-07-22T03:02:40.000Z
C1618,1714.29,2,2024-12-21T08:10:18.000Z
C4548,1171.6999999999998,2,2024-12-10T16:10:28.000Z
C1547,2208.4,2,2024-07-22T17:59:01.000Z
C4705,2381.66,2,2024-09-05T11:21:39.000Z
C3826,156.95,1,2024-06-20T15:15:48.000Z
C1008,1448.67,1,2024-04-02T17:56:29.000Z
C1056,3270.86,3,2024-12-07T09:23:13.000Z
C0056,163.0,1,2024-10-24T00:57:37.000Z
C0818,157.66,1,2024-02-09T22:19:18.000Z
C3167,2105.88,2,2024-11-19T21:08:50.000Z
C2568,1431.28,1,2024-06-24T06:43:08.000Z
C2925,1395.0,1,2024-05-13T21:54:39.000Z
C0149,3933.75,4,2024-11-29T00:07:42.000Z
C1694,3888.1500000000005,3,2024-12-04T04:29:09.000Z
C2119,4385.62,3,2024-07-01T08:40:49.000Z
C4052,243.97,1,2024-02-10T03:54:27.000Z
C2852,1308.69,3,2024-10-23T12:15:25.000Z
C4493,2654.99,4,2024-10-09T02:16:21.000Z
C2543,1484.01,2,2024-12-09T01:44:09.000Z
C1157,2896.46,3,2024-12-08T09:33:33.000Z
C2252,1937.3,3,2024-08-08T04:39:54.000Z
C2765,698.67,3,2024-01-13T21:48:52.000Z
C2785,1187.1100000000001,4,2024-08-24T16:25:30.000Z
C4381,42.53,1,2024-02-11T01:58:16.000Z
C4546,87.93,1,2024-01-19T04:49:51.000Z
C1263,1767.9699999999998,2,2024-11-29T14:35:08.000Z
C2219,989.8499999999999,1,2024-01-10T23:41:16.000Z
C0590,137.66,1,2024-01-14T11:35:16.000Z
C2253,2140.84,2,2024-05-22T21:06:31.000Z
C3780,2418.7999999999997,2,2024-12-10T07:53:21.000Z
C4701,1328.78,2,2024-08-04T18:35:07.000Z
C4514,476.71,2,2024-05-13T18:48:18.000Z
C0494,3130.21,3,2024-10-18T14:43:06.000Z
C2782,1805.4,2,2024-05-11T14:16:47.000Z
C4724,204.17,1,2024-09-24T14:55:38.000Z
C1629,989.9699999999999,2,2024-09-02T10:38:40.000Z
C1355,2001.3500000000001,3,2024-12-07T22:36:00.000Z
C3630,599.06,2,2024-10-21T02:59:00.000Z
C0226,1515.4499999999998,1,2024-05-21T13:20:31.000Z
C4004,2222.81,3,2024-11-10T06:01:36.000Z
C2970,2790.8599999999997,3,2024-10-09T13:58:37.000Z
C2014,1896.71,2,2024-08-02T23:47:47.000Z
C3465,1850.84,1,2024-04-16T18:28:22.000Z
C1796,2456.69,4,2024-10-12T06:45:50.000Z
C1294,313.12,1,2024-10-15T06:07:25.000Z
C1863,971.96,2,2024-06-10T23:46:18.000Z
C2051,1606.8400000000001,2,2024-09-16T18:56:28.000Z
C0125,454.57,1,2024-08-03T11:50:29.000Z
C2055,1045.0500000000002,1,2024-10-30T15:57:50.000Z
C2921,4050.58,6,2024-11-28T04:45:47.000Z
C4568,948.9499999999999,2,2024-08-23T01:12:07.000Z
C1394,466.74,1,2024-11-09T18:06:54.000Z
C4128,664.61,2,2024-05-30T14:34:49.000Z
C2840,3527.19,5,2024-08-28T04:30:59.000Z
C2964,1297.1900000000003,2,2024-03-16T17:54:12.000Z
C0409,472.24,2,2024-04-07T02:17:20.000Z
C1684,1247.68,1,2024-11-14T10:56:19.000Z
C4674,1225.1399999999999,1,2024-01-15T23:02:14.000Z
C0817,1051.46,3,2024-12-18T12:36:55.000Z
C2683,2567.08,4,2024-09-09T13:25:02.000Z
C1028,1077.33,1,2024-08-21T23:38:28.000Z
C4331,1214.8,1,2024-08-22T08:29:48.000Z
C1502,845.4300000000001,1,2024-02-18T14:52:37.000Z
C1385,2400.81,3,2024-10-04T20:08:48.000Z
C3354,1186.5700000000002,3,2024-06-15T20:55:12.000Z
C1249,483.15999999999997,2,2024-07-29T06:29:34.000Z
C4273,2944.37,3,2024-09-20T05:52:57.000Z
C3895,2511.8999999999996,4,2024-12-16T03:53:37.000Z
C0693,532.9,1,2024-01-28T15:43:19.000Z
C2493,523.55,1,2024-07-28T02:05:47.000Z
C3698,1365.8,1,2024-04-24T17:36:47.000Z
C3910,1175.53,4,2024-11-02T23:33:06.000Z
C1915,1966.82,4,2024-08-19T18:26:06.000Z
C3647,4774.34,5,2024-08-03T04:47:26.000Z
C3955,300.32,2,2024-09-17T22:35:16.000Z
C4954,3565.2800000000007,3,2024-11-12T16:43:33.000Z
C1582,649.77,3,2024-07-09T20:54:12.000Z
C1041,3377.44,5,2024-10-19T20:30:24.000Z
C1801,1925.2999999999997,2,2024-09-03T02:03:34.000Z
C4318,3372.51,3,2024-11-22T23:13:00.000Z
C2482,2489.14,2,2024-11-30T17:14:20.000Z
C3858,975.87,2,2024-10-04T08:06:35.000Z
C0876,454.71,1,2024-01-03T01:55:40.000Z
C1970,1294.89,2,2024-11-08T08:30:09.000Z
C1237,3904.84,4,2024-11-26T04:13:30.000Z
C4229,180.82,2,2024-08-14T16:19:01.000Z
C3053,483.26,1,2024-06-04T06:31:23.000Z
C3066,488.92,1,2024-05-19T17:24:58.000Z
C1839,1663.02,2,2024-08-05T13:21:06.000Z
C1521,1057.95,1,2024-10-02T11:27:50.000Z
C1433,2276.5,2,2024-11-16T05:50:18.000Z
C1768,647.96,1,2024-10-22T23:07:04.000Z
C0359,870.9,1,2024-09-22T21:51:45.000Z
C4199,1235.2,2,2024-02-14T11:47:55.000Z
C0669,576.45,1,2024-03-17T15:17:58.000Z
C0279,211.55,1,2024-06-07T06:37:48.000Z
C2861,5737.0599999999995,6,2024-11-18T21:49:26.000Z
C1595,1042.48,2,2024-10-23T23:47:06.000Z
C0473,321.05,1,2024-01-21T10:51:34.000Z
C3911,1850.34,3,2024-11-06T15:25:54.000Z
C2267,669.36,2,2024-08-19T23:18:36.000Z
C4763,2028.2200000000003,2,2024-06-10T22:22:55.000Z
C2158,2577.57,3,2024-10-20T13:55:37.000Z
C2293,1129.69,3,2024-08-01T10:31:56.000Z
C2826,556.16,1,2024-11-05T16:45:25.000Z
C2043,4392.76,3,2024-06-03T08:07:08.000Z
C4965,4072.8100000000004,4,2024-11-28T21:25:11.000Z
C4528,1383.12,3,2024-05-26T11:12:16.000Z
C4551,1167.8,3,2024-04-30T10:47:01.000Z
C3209,1929.42,2,2024-12-08T06:14:58.000Z
C3440,1887.2099999999998,3,2024-10-31T18:20:19.000Z
C3422,678.44,1,2024-11-06T05:42:47.000Z
C0262,1079.78,2,2024-10-07T12:20:07.000Z
C0672,195.2,1,2024-01-20T23:55:01.000Z
C2882,869.16,1,2024-11-19T09:19:56.000Z
C4386,1862.1399999999999,2,2024-12-18T23:41:54.000Z
C0796,992.1299999999999,1,2024-03-05T18:37:02.000Z
C4316,3092.35,3,2024-10-07T10:20:35.000Z
C4616,4189.01,4,2024-07-24T21:55:42.000Z
C3185,371.32,2,2024-07-20T05:39:23.000Z
C2602,4726.290000000001,5,2024-08-14T05:59:06.000Z
C3779,3357.8599999999997,3,2024-10-18T18:29:35.000Z
C3162,1450.3799999999999,2,2024-08-11T16:33:54.000Z
C3851,1857.3899999999999,2,2024-10-02T17:17:00.000Z
C2673,1980.6,1,2024-12-18T00:42:31.000Z
C3538,2354.44,3,2024-07-26T00:39:18.000Z
C2392,1750.02,2,2024-12-15T02:26:34.000Z
C1686,608.73,1,2024-07-18T02:31:42.000Z
C2302,1173.09,2,2024-09-10T09:02:04.000Z
C4729,2589.1000000000004,3,2024-06-10T17:55:52.000Z
C3831,615.87,1,2024-12-19T22:49:08.000Z
C0967,2300.8199999999997,3,2024-07-13T12:25:44.000Z
C3821,2675.4300000000003,4,2024-11-24T23:21:50.000Z
C3019,3641.17,3,2024-09-24T14:03:27.000Z
C2180,1435.9,2,2024-08-21T09:07:44.000Z
C0021,635.52,1,2024-07-17T02:03:13.000Z
C0836,1253.8,1,2023-12-26T19:16:14.000Z
C0024,2229.99,2,2024-11-02T19:03:06.000Z
C1631,1455.26,2,2024-02-23T22:10:32.000Z
C2629,975.25,1,2024-07-26T09:08:00.000Z
C0498,301.53,1,2024-04-29T17:35:28.000Z
C2962,998.2,1,2024-05-26T13:20:40.000Z
C3156,1386.9499999999998,1,2024-07-19T22:01:02.000Z
C3898,1304.9,2,2024-11-16T21:27:27.000Z
C4097,3007.17,3,2024-06-12T13:59:23.000Z
C1891,119.16,1,2024-10-29T22:02:59.000Z
C0630,1870.42,3,2024-09-20T08:36:10.000Z
C0070,1596.8500000000001,2,2024-04-04T21:43:31.000Z
C0654,2026.1399999999999,3,2024-07-21T07:56:42.000Z
C2193,4278.31,5,2024-11-28T22:15:18.000Z
C4734,4074.41,4,2024-12-19T14:38:16.000Z
C3532,1830.63,3,2024-12-02T06:33:12.000Z
C3528,2244.05,2,2024-04-20T01:46:27.000Z
C3197,1478.6500000000003,4,2024-07-20T18:32:35.000Z
C4182,3715.56,2,2024-08-09T16:08:43.000Z
C1961,477.14,1,2024-12-19T04:00:26.000Z
C0626,3696.2599999999998,4,2024-11-18T10:39:09.000Z
C2494,1086.58,2,2024-10-07T17:08:22.000Z
C3159,427.32,1,2024-04-26T11:49:45.000Z
C4190,2859.46,2,2024-11-25T06:37:47.000Z
C3870,1222.84,1,2024-10-01T20:35:22.000Z
C3690,3776.29,5,2024-11-19T15:07:17.000Z
C4934,1811.44,1,2024-04-05T06:16:09.000Z
C4485,211.32,1,2024-12-20T07:54:12.000Z
C0553,841.19,2,2024-12-09T02:31:06.000Z
C1797,710.68,1,2024-07-31T15:37:12.000Z
C3492,1266.08,2,2024-07-31T09:47:26.000Z
C1674,1988.8100000000002,3,2024-10-05T10:49:56.000Z
C4492,963.12,2,2024-11-18T07:13:10.000Z
C1591,972.6700000000001,2,2024-06-23T12:30:02.000Z
C2364,3350.8799999999997,6,2024-11-25T17:14:21.000Z
C0801,882.72,2,2024-10-12T03:41:40.000Z
C2362,2440.64,3,2024-09-06T14:57:13.000Z
C2999,654.78,2,2024-08-21T00:31:10.000Z
C4340,317.92,1,2023-12-24T02:29:13.000Z
C3277,1459.8,2,2024-11-20T22:18:36.000Z
C0436,2713.0499999999997,3,2024-08-11T17:29:43.000Z
C3258,97.32,1,2024-01-03T04:19:24.000Z
C0517,200.77,1,2024-02-21T22:53:17.000Z
C2092,2405.1000000000004,3,2024-09-22T17:36:29.000Z
C0661,814.09,2,2024-05-09T15:22:43.000Z
C0291,3288.6000000000004,2,2024-07-20T00:47:06.000Z
C3669,501.8,1,2024-08-14T10:41:02.000Z
C1336,3964.02,4,2024-12-15T20:04:44.000Z
C4607,2709.7099999999996,3,2024-09-22T23:33:54.000Z
C3181,1959.98,2,2024-08-29T16:59:14.000Z
C2557,199.14000000000001,2,2024-09-20T17:03:57.000Z
C1627,556.46,1,2023-12-29T06:02:52.000Z
C0658,958.38,2,2024-10-28T07:33:29.000Z
C4530,485.07,2,2024-08-19T22:39:34.000Z
C0561,2779.3,4,2024-10-05T03:02:34.000Z
C2638,2578.3,2,2024-04-21T11:46:42.000Z
C2526,956.03,2,2024-07-31T02:19:18.000Z
C3756,1580.6799999999998,2,2024-11-19T23:57:32.000Z
C4586,968.8,1,2024-05-04T14:06:11.000Z
C1648,2137.88,3,2024-11-14T09:53:21.000Z
C0988,1651.5900000000001,3,2024-06-11T12:47:15.000Z
C0541,262.09,1,2024-08-25T00:47:03.000Z
C4155,1586.5500000000002,2,2024-08-17T19:32:06.000Z
C2603,101.14,1,2024-03-17T02:01:03.000Z
C2317,857.31,1,2024-01-25T19:03:47.000Z
C2656,1905.8599999999997,3,2024-08-05T00:15:00.000Z
C2387,146.41,1,2024-06-10T03:00:33.000Z
C2390,1323.74,2,2024-10-25T23:28:08.000Z
C4751,4432.83,3,2024-12-17T14:39:01.000Z
C3180,971.0500000000001,1,2024-06-29T05:28:40.000Z
C0277,905.92,1,2024-02-15T10:18:19.000Z
C0956,1698.44,4,2024-10-19T06:45:57.000Z
C0372,4367.54,4,2024-12-04T19:25:56.000Z
C1824,2638.2799999999997,2,2024-11-30T01:48:20.000Z
C2798,3860.56,3,2024-04-18T10:05:04.000Z
C1753,2321.94,2,2024-11-25T19:11:46.000Z
C3365,3594.41,4,2024-12-14T09:08:18.000Z
C0962,1789.8400000000001,2,2024-01-09T18:42:44.000Z
C1004,1146.0,1,2024-07-03T14:14:11.000Z
C2606,2470.3300000000004,3,2024-12-21T05:53:16.000Z
C3451,4041.7,4,2024-11-02T17:47:53.000Z
C2781,1745.16,3,2024-05-06T07:04:33.000Z
C1535,2974.1800000000003,3,2024-10-25T05:37:08.000Z
C4843,1755.27,3,2024-07-30T00:00:21.000Z
C3710,2730.6499999999996,3,2024-12-10T17:57:40.000Z
C2938,1295.59,3,2024-11-19T15:40:49.000Z
C4569,757.9799999999999,3,2024-10-25T02:26:19.000Z
C3676,806.2,1,2024-05-17T09:09:11.000Z
C4631,1446.9,1,2024-01-22T02:24:28.000Z
C1792,230.03,1,2024-04-16T18:10:25.000Z
C1146,150.2,1,2024-02-11T18:05:34.000Z
C4188,2813.45,2,2024-05-03T02:29:33.000Z
C1058,1770.49,2,2024-07-02T04:27:16.000Z
C2665,442.22,1,2024-01-06T21:01:10.000Z
C0065,944.0,1,2024-08-31T14:43:48.000Z
C3817,527.0,1,2024-07-17T09:15:15.000Z
C0687,2520.7200000000003,4,2024-11-17T10:05:38.000Z
C4765,985.47,1,2024-07-02T10:25:08.000Z
C2366,694.48,1,2024-06-04T01:34:00.000Z
C2418,5415.34,5,2024-10-04T03:02:15.000Z
C3806,4293.6,3,2024-11-28T15:57:52.000Z
C3404,277.26,1,2024-11-10T16:51:12.000Z
C2195,521.26,2,2024-11-05T00:45:46.000Z
C2505,2621.8900000000003,3,2024-08-11T07:01:10.000Z
C1903,477.99,1,2024-12-06T13:07:17.000Z
C3460,2637.6,4,2024-10-27T08:55:08.000Z
C2816,859.23,1,2024-09-22T07:49:19.000Z
C0546,529.55,3,2024-09-05T20:34:42.000Z
C2234,3375.49,4,2024-11-21T05:59:22.000Z
C1461,3049.1499999999996,2,2024-10-14T05:43:55.000Z
C1169,30.0,1,2024-03-04T00:40:46.000Z
C0225,264.75,1,2024-02-04T20:20:44.000Z
C4474,832.5999999999999,2,2024-04-17T03:29:11.000Z
C2584,942.86,2,2024-11-30T18:32:46.000Z
C2688,1408.96,1,2024-10-24T17:50:47.000Z
C1345,1859.29,3,2024-10-06T15:48:44.000Z
C1318,2191.7700000000004,4,2024-12-03T22:07:29.000Z
C2547,491.82,1,2024-08-27T13:41:27.000Z
C1726,190.6,1,2024-06-18T12:06:40.000Z
C1256,2977.36,2,2024-10-24T00:39:09.000Z
C4989,1422.6,1,2024-01-11T12:30:35.000Z
C0948,1401.3999999999999,1,2024-09-07T19:10:20.000Z
C2524,608.24,3,2024-10-30T07:31:24.000Z
C4750,4149.41,4,2024-11-30T10:12:31.000Z
C0730,2271.34,3,2024-10-31T08:51:11.000Z
C2689,2394.4,2,2024-10-06T19:42:36.000Z
C1780,743.4200000000001,2,2024-12-19T10:12:53.000Z
C3333,2081.7000000000003,2,2024-08-29T16:51:50.000Z
C0586,2998.48,3,2024-09-22T16:18:46.000Z
C0966,1587.0,3,2024-08-31T23:59:56.000Z
C0704,6001.110000000001,5,2024-11-04T04:32:57.000Z
C3954,815.4300000000001,2,2024-07-26T13:19:14.000Z
C2823,1761.08,1,2024-02-10T03:33:48.000Z
C3636,2751.3,3,2024-12-02T09:01:07.000Z
C2168,4289.0,7,2024-11-13T10:15:22.000Z
C2402,1217.64,2,2024-06-27T08:21:40.000Z
C4236,399.2,1,2024-04-25T08:51:36.000Z
C2488,1034.81,3,2024-12-12T19:59:22.000Z
C2422,1090.9499999999998,1,2024-04-12T19:55:22.000Z
C3481,3231.44,2,2024-12-10T07:19:31.000Z
C0343,6268.02,4,2024-12-08T10:57:25.000Z
C0624,1287.21,1,2024-09-23T12:06:45.000Z
C3136,3390.26,3,2024-08-10T14:07:06.000Z
C3982,107.42,1,2024-10-13T12:18:53.000Z
C1806,470.7,1,2024-11-02T17:35:42.000Z
C3554,647.9399999999999,1,2024-04-03T23:09:53.000Z
C4914,3552.9900000000002,5,2024-09-11T23:20:58.000Z
C0655,2729.83,3,2024-10-11T16:14:57.000Z
C4957,1269.9699999999998,2,2024-10-15T09:47:07.000Z
C4803,2341.36,4,2024-09-03T17:42:32.000Z
C1450,5080.84,4,2024-12-19T08:33:47.000Z
C3204,3994.76,4,2024-12-21T10:05:43.000Z
C2167,4335.28,4,2024-10-11T10:13:12.000Z
C0326,1274.71,3,2024-10-16T08:29:07.000Z
C3383,523.64,2,2024-08-15T14:24:47.000Z
C2311,3080.1,4,2024-12-12T05:19:23.000Z
C3446,763.02,1,2024-11-25T23:55:59.000Z
C2222,2367.06,2,2024-11-22T14:51:33.000Z
C2639,779.9,1,2024-08-16T12:17:51.000Z
C3507,1423.6699999999998,3,2024-11-09T12:05:53.000Z
C0521,930.54,1,2024-11-29T23:25:24.000Z
C3559,2255.25,2,2024-10-25T13:29:46.000Z
C0963,1692.9099999999999,2,2024-05-23T02:52:23.000Z
