TransactionID,CustomerID,ProductID,Category,Quantity,Price,TransactionDate
T000388,C4607,P00776,Books,2,292.9,2024-04-08 12:33:29
T000389,C4956,P00248,Home Appliances,4,136.85,2024-02-07 01:38:38
T000390,C4805,P00980,Electronics,2,479.94,2024-12-08 15:03:33
T000391,C4962,P00902,Groceries,5,194.32,2024-03-18 08:18:46
T000392,C1216,P00483,Electronics,1,181.35,2024-08-17 23:56:14
T000393,C2973,P00555,Groceries,2,116.47,2024-08-27 16:19:14
T000394,C1527,P00081,Home Appliances,4,344.51,2024-10-08 00:46:20
T000395,C3191,P00943,Electronics,5,301.95,2024-09-18 01:10:50
T000396,C0350,P00292,Home Appliances,2,313.27,2024-09-03 12:13:29
T000397,C1206,P00398,Fashion,2,130.17,2024-12-18 05:43:08
T000398,C4098,P00057,Home Appliances,3,251.39,2024-03-11 23:15:06
T000399,C0805,P00967,Books,2,109.53,2024-01-26 05:12:48
T000400,C2588,P00299,Groceries,5,85.52,2024-01-27 05:47:49
T000401,C3051,P00173,Groceries,2,133.83,2024-01-09 20:17:51
T000402,C2971,P00221,Groceries,1,188.85,2024-01-25 07:23:45
T000403,C1829,P00842,Electronics,1,92.26,2024-03-08 02:46:16
T000404,C4030,P00439,Groceries,3,330.01,2024-08-05 09:49:56
T000405,C1060,P00481,Electronics,2,362.99,2024-11-06 23:33:57
T000406,C4568,P00013,Home Appliances,1,247.15,2024-08-23 01:12:07
T000407,C4029,P00588,Electronics,5,396.42,2024-05-06 13:41:00
T000408,C0224,P00088,Groceries,3,467.42,2024-09-14 14:18:02
T000409,C2009,P00182,Groceries,4,220.75,2024-06-26 04:59:49
T000410,C1493,P00313,Fashion,3,271.92,2024-11-14 13:26:09
T000411,C1462,P00787,Groceries,2,39.15,2024-10-03 03:22:42
T000412,C3127,P00227,Home Appliances,2,398.22,2024-08-24 16:00:51
T000413,C1673,P00982,Groceries,4,215.74,2024-02-22 15:32:56
T000414,C3511,P00269,Home Appliances,3,418.65,2024-03-19 19:38:53
T000415,C4358,P00704,Fashion,1,435.47,2024-05-08 07:47:10
T000416,C1873,P00698,Sports,1,80.38,2024-02-27 15:15:57
T000417,C2290,P00384,Fashion,1,342.4,2024-11-10 08:04:46
T000418,C4433,P00543,Sports,2,448.65,2024-06-27 16:57:11
T000419,C4922,P00738,Fashion,1,101.74,2024-08-18 05:13:42
T000420,C0956,P00404,Books,1,366.57,2024-03-21 14:40:46
T000421,C3840,P00704,Fashion,1,74.78,2024-02-21 19:10:17
T000422,C2106,P00881,Fashion,4,35.11,2024-12-04 23:28:59
T000423,C2808,P00754,Books,1,455.44,2024-12-04 04:46:39
T000424,C3279,P00187,Electronics,5,197.87,2024-05-29 23:25:10
T000425,C2394,P00288,Electronics,3,314.42,2024-04-27 01:17:39
T000426,C1713,P00725,Groceries,5,331.86,2024-03-11 19:28:57
T000427,C0309,P00588,Electronics,5,217.1,2024-02-27 08:25:34
T000428,C0509,P00405,Sports,4,367.92,2024-01-20 15:11:06
T000429,C1399,P00678,Fashion,4,446.63,2024-11-08 06:27:07
T000430,C2855,P00188,Electronics,2,52.74,2024-09-01 02:39:47
T000431,C4296,P00118,Sports,5,469.66,2024-11-05 04:26:52
T000432,C4779,P00805,Home Appliances,3,38.55,2024-09-27 04:07:31
T000433,C1111,P00801,Groceries,5,25.42,2024-01-29 13:37:25
T000434,C3238,P00913,Sports,3,465.23,2024-07-15 02:13:11
T000435,C4134,P00516,Books,3,284.68,2024-06-13 12:51:34
T000436,C3655,P00288,Electronics,2,418.15,2024-01-03 16:44:26
T000437,C1023,P00963,Home Appliances,2,428.8,2024-03-19 08:42:57
T000438,C2375,P00868,Books,5,469.42,2024-04-05 04:01:14
T000439,C1743,P00293,Sports,2,314.85,2024-03-25 18:06:45
T000440,C2928,P00352,Electronics,1,341.6,2024-08-20 11:17:01
T000441,C2778,P00292,Home Appliances,1,39.85,2024-01-09 04:44:20
T000442,C4730,P00957,Home Appliances,5,281.44,2024-09-16 00:45:41
T000443,C0977,P00101,Fashion,4,299.5,2023-12-27 14:16:28
T000444,C1046,P00375,Groceries,4,168.32,2024-03-04 12:11:20
T000445,C4933,P00957,Home Appliances,1,186.26,2024-06-04 00:20:19
T000446,C2746,P00955,Fashion,3,234.77,2023-12-30 18:39:34
T000447,C1621,P00214,Home Appliances,3,485.47,2024-01-12 09:58:45
T000448,C0892,P00228,Home Appliances,5,118.24,2024-05-23 17:03:15
T000449,C4541,P00574,Fashion,1,40.91,2024-11-19 15:07:52
T000450,C1942,P00573,Home Appliances,2,124.6,2024-07-08 01:02:55
T000451,C3314,P00205,Books,4,223.45,2024-10-27 23:26:59
T000452,C4773,P00289,Groceries,3,400.41,2024-04-19 01:13:05
T000453,C1118,P00814,Sports,2,150.77,2024-06-17 02:44:32
T000454,C2834,P00253,Fashion,3,197.26,2024-06-04 16:33:11
T000455,C1891,P00675,Groceries,3,39.72,2024-10-29 22:02:59
T000456,C3611,P00027,Home Appliances,2,160.91,2024-01-13 21:22:12
T000457,C1125,P00036,Sports,1,183.06,2024-06-17 00:28:37
T000458,C4324,P00997,Books,1,137.25,2024-01-12 05:59:18
T000459,C0800,P00764,Books,1,179.29,2024-08-19 03:15:13
T000460,C4603,P00876,Sports,2,76.24,2024-02-18 03:00:29
T000461,C4750,P00007,Sports,5,337.36,2024-08-12 22:07:03
T000462,C3165,P00642,Books,1,406.88,2024-08-13 17:10:56
T000463,C2540,P00349,Fashion,3,172.8,2024-01-30 18:48:00
T000464,C3170,P00288,Electronics,1,191.08,2024-03-26 03:48:11
T000465,C2596,P00251,Fashion,5,14.76,2024-11-27 12:02:51
T000466,C1426,P00064,Home Appliances,4,104.91,2024-09-17 05:08:40
T000467,C0528,P00383,Fashion,3,135.53,2024-08-17 16:17:03
T000468,C0650,P00228,Home Appliances,3,351.61,2024-05-29 04:47:43
T000469,C4432,P00217,Books,1,192.15,2024-03-17 05:13:15
T000470,C0136,P00781,Groceries,1,233.41,2024-06-28 13:11:59
T000471,C3779,P00619,Books,1,141.91,2024-10-18 18:29:35
T000472,C0375,P00845,Fashion,3,230.47,2024-01-23 07:13:59
T000473,C4500,P00360,Books,3,329.57,2024-04-01 00:26:14
T000474,C1287,P00979,Books,3,128.83,2024-12-14 12:44:34
T000475,C0576,P00676,Home Appliances,1,194.12,2024-01-24 15:26:29
T000476,C0488,P00838,Books,1,367.12,2024-01-15 23:40:34
T000477,C0655,P00980,Electronics,5,60.22,2024-03-28 15:35:11
T000478,C2116,P00294,Fashion,2,347.07,2024-12-03 03:12:39
T000479,C1987,P00104,Sports,4,253.24,2023-12-25 06:50:41
T000480,C4369,P00140,Fashion,2,271.47,2024-02-23 13:02:26
T000481,C3166,P00207,Groceries,1,491.94,2024-09-15 04:12:22
T000482,C2793,P00825,Books,1,294.07,2024-12-13 13:23:38
T000483,C0630,P00427,Electronics,2,247.78,2024-09-20 08:36:10
T000484,C0567,P00561,Groceries,2,303.06,2024-03-13 02:40:38
T000485,C0835,P00706,Groceries,4,92.95,2024-11-07 17:03:53
T000486,C0013,P00791,Electronics,3,32.8,2024-09-28 19:15:48
T000487,C3339,P00692,Groceries,3,276.54,2024-04-03 19:59:46
T000488,C0656,P00430,Sports,4,381.65,2023-12-27 13:45:14
T000489,C0835,P00691,Electronics,1,72.92,2024-09-04 08:41:22
T000490,C4838,P00382,Fashion,1,343.78,2024-02-24 14:26:09
T000491,C2083,P00965,Fashion,2,155.45,2024-10-19 07:46:03
T000492,C1126,P00741,Fashion,4,200.76,2024-08-05 20:19:26
T000493,C4511,P00017,Books,4,332.85,2024-10-22 11:07:51
T000494,C2779,P00826,Fashion,4,197.21,2024-05-17 01:15:40
T000495,C3789,P00687,Electronics,3,258.99,2024-11-12 18:26:26
T000496,C1976,P00533,Books,1,182.8,2024-09-20 04:03:09
T000497,C2253,P00975,Home Appliances,4,116.84,2024-05-05 15:39:00
T000498,C3210,P00050,Books,1,55.71,2024-06-27 17:10:45
T000499,C0345,P00640,Sports,3,133.2,2024-05-28 14:07:47
T000500,C4477,P00431,Books,1,220.64,2024-07-24 15:32:17
T000501,C4299,P00120,Groceries,5,460.43,2024-05-26 10:12:54
T000502,C3650,P00242,Electronics,3,114.82,2024-04-11 06:15:03
T000503,C3365,P00732,Home Appliances,5,164.25,2024-07-18 14:26:30
T000504,C1991,P00263,Books,1,269.07,2024-05-05 13:20:21
T000505,C4899,P00723,Groceries,1,429.56,2023-12-30 04:07:37
T000506,C1748,P00172,Home Appliances,5,104.81,2024-06-05 13:13:57
T000507,C1474,P00568,Sports,2,337.04,2024-06-18 22:09:17
T000508,C4314,P00993,Electronics,5,158.97,2024-07-21 03:57:56
T000509,C2985,P00335,Sports,1,124.95,2024-08-18 11:02:15
T000510,C0772,P00713,Groceries,4,320.42,2024-03-20 00:43:48
T000511,C4482,P00109,Sports,2,480.66,2024-08-10 11:31:59
T000512,C4465,P00227,Home Appliances,3,492.44,2024-04-09 08:49:24
T000513,C3605,P00827,Home Appliances,3,419.11,2024-04-14 12:54:07
T000514,C1218,P00620,Groceries,2,338.03,2024-03-25 16:12:27
T000515,C0925,P00225,Books,4,345.13,2024-05-14 15:42:02
T000516,C0025,P00975,Home Appliances,5,424.22,2024-03-27 22:51:01
T000517,C2140,P00469,Groceries,3,111.64,2024-11-09 03:54:50
T000518,C0014,P00278,Electronics,3,147.97,2024-02-13 21:35:16
T000519,C2569,P00928,Sports,3,277.25,2024-08-11 14:03:44
T000520,C4423,P00909,Fashion,3,11.91,2024-03-14 15:35:27
T000521,C4433,P00472,Fashion,1,194.78,2024-09-25 19:17:57
T000522,C2237,P00877,Electronics,1,64.58,2024-05-18 23:22:34
T000523,C0699,P00308,Fashion,1,425.72,2024-10-31 15:26:54
T000524,C0377,P00204,Sports,2,80.62,2024-03-13 07:18:24
T000525,C4561,P00312,Books,4,349.44,2024-08-15 20:45:42
T000526,C2616,P00320,Books,2,328.11,2024-08-20 08:10:10
T000527,C2005,P00470,Sports,3,383.03,2024-07-11 21:07:07
T000528,C1362,P00032,Home Appliances,2,38.85,2024-05-19 10:41:57
T000529,C3792,P00073,Books,4,485.79,2024-07-24 00:56:29
T000530,C1197,P00798,Books,5,247.22,2024-07-01 14:04:38
T000531,C4883,P00925,Groceries,5,286.92,2024-06-11 04:04:08
T000532,C3357,P00812,Home Appliances,4,53.64,2024-11-18 03:33:53
T000533,C1528,P00546,Home Appliances,4,360.74,2024-04-14 08:06:16
T000534,C3780,P00898,Home Appliances,1,86.85,2024-11-29 12:59:07
T000535,C4685,P00888,Home Appliances,1,328.77,2024-03-23 04:26:00
T000536,C0069,P00360,Books,2,129.2,2024-02-08 17:55:26
T000537,C1420,P00733,Home Appliances,4,217.51,2024-10-05 17:18:02
T000538,C1818,P00672,Books,4,201.35,2024-01-10 16:34:05
T000539,C3712,P00693,Sports,5,96.76,2024-03-20 04:17:34
T000540,C1101,P00157,Sports,3,490.23,2024-09-01 07:03:45
T000541,C2707,P00440,Home Appliances,5,111.6,2024-05-13 19:53:46
T000542,C3162,P00215,Books,3,65.76,2024-08-11 16:33:54
T000543,C2284,P00952,Groceries,1,491.3,2024-10-25 03:12:16
T000544,C3696,P00535,Groceries,1,378.24,2024-05-01 22:55:23
T000545,C4915,P00683,Groceries,1,221.67,2024-02-04 05:27:17
T000546,C3463,P00359,Books,5,12.04,2024-12-13 11:35:33
T000547,C3787,P00634,Home Appliances,4,189.25,2024-02-14 00:40:30
T000548,C0285,P00843,Electronics,4,340.59,2024-08-26 14:56:01
T000549,C1632,P00735,Books,2,40.16,2024-05-05 05:38:55
T000550,C1771,P00904,Books,2,385.57,2024-10-16 10:03:57
T000551,C4081,P00080,Fashion,1,271.91,2024-12-15 02:09:04
T000552,C3696,P00355,Electronics,1,291.59,2024-02-18 19:58:37
T000553,C1319,P00684,Electronics,3,138.11,2024-02-26 03:51:20
T000554,C3448,P00704,Fashion,2,217.9,2024-09-17 01:23:44
T000555,C4219,P00516,Books,1,357.19,2023-12-28 12:39:57
T000556,C0665,P00363,Sports,5,377.99,2024-04-10 13:04:02
T000557,C3517,P00239,Home Appliances,1,332.3,2024-06-27 00:36:29
T000558,C4981,P00067,Books,3,261.32,2024-07-28 00:08:36
T000559,C3939,P00704,Fashion,1,195.65,2024-01-01 06:40:18
T000560,C2426,P00435,Electronics,1,422.71,2024-06-28 11:13:37
T000561,C2216,P00854,Electronics,5,67.82,2024-07-20 13:18:36
T000562,C2514,P00238,Fashion,5,26.59,2024-09-03 11:49:15
T000563,C2954,P00830,Fashion,1,294.99,2024-10-08 23:59:12
T000564,C0587,P00275,Sports,2,471.74,2024-09-13 14:13:55
T000565,C3599,P00122,Books,2,325.51,2024-03-15 13:50:04
T000566,C1264,P00238,Fashion,4,187.88,2024-01-08 23:04:22
T000567,C1120,P00803,Books,2,124.67,2024-09-10 12:34:55
T000568,C2915,P00123,Home Appliances,4,347.72,2024-05-25 23:24:08
T000569,C4242,P00943,Electronics,3,417.3,2024-10-05 10:53:53
T000570,C3732,P00725,Groceries,3,70.14,2024-03-04 07:48:19
T000571,C4130,P00678,Fashion,4,317.36,2024-10-13 11:08:20
T000572,C3115,P00453,Fashion,5,280.4,2024-01-23 01:19:40
T000573,C4687,P00648,Electronics,2,256.38,2024-03-24 16:56:04
T000574,C3794,P00903,Electronics,4,478.38,2024-03-04 00:42:59
T000575,C1910,P00373,Electronics,3,37.1,2024-09-11 06:09:46
T000576,C2097,P00309,Books,1,211.57,2024-08-30 06:18:08
T000577,C1464,P00545,Fashion,2,118.89,2024-11-20 16:36:18
T000578,C1721,P00077,Groceries,4,292.41,2024-03-24 20:25:54
T000579,C0587,P00655,Books,4,497.55,2024-04-16 00:29:54
T000580,C4299,P00991,Groceries,4,430.94,2024-08-29 20:39:36
T000581,C0141,P00715,Sports,1,363.39,2024-04-12 08:38:18
T000582,C0265,P00627,Electronics,2,69.13,2024-09-20 13:15:06
T000583,C2503,P00908,Sports,4,186.06,2024-08-04 02:07:25
T000584,C2568,P00441,Fashion,4,357.82,2024-06-24 06:43:08
T000585,C0906,P00337,Books,2,446.68,2024-09-25 07:01:22
T000586,C1394,P00475,Home Appliances,2,233.37,2024-11-09 18:06:54
T000587,C1595,P00800,Electronics,2,243.32,2024-10-23 23:47:06
T000588,C1946,P00782,Fashion,1,225.22,2023-12-25 02:34:35
T000589,C2649,P00012,Home Appliances,4,395.53,2024-09-10 20:04:56
T000590,C4149,P00095,Electronics,5,62.94,2024-11-17 15:00:21
T000591,C1238,P00227,Home Appliances,5,119.51,2024-11-18 01:39:05
T000592,C3525,P00926,Electronics,5,275.21,2024-06-16 10:44:51
T000593,C3154,P00325,Books,3,138.21,2024-01-10 07:31:21
T000594,C0070,P00604,Sports,4,314.41,2024-04-04 21:43:31
T000595,C3874,P00789,Groceries,4,336.44,2024-04-17 01:17:04
T000596,C4059,P00489,Groceries,4,71.23,2024-06-16 00:44:22
T000597,C3332,P00663,Electronics,3,226.44,2024-03-05 23:23:37
T000598,C0191,P00043,Home Appliances,3,281.43,2024-01-06 04:05:13
T000599,C2757,P00996,Books,2,409.48,2024-10-18 08:49:37
T000600,C0258,P00801,Groceries,2,63.36,2024-06-15 01:47:34
T000601,C0162,P00117,Groceries,4,241.65,2024-01-07 09:48:33
T000602,C0859,P00083,Sports,5,343.14,2024-02-04 12:49:00
T000603,C1172,P00311,Sports,2,72.36,2024-10-05 15:28:39
T000604,C4337,P00301,Books,4,349.76,2024-05-13 14:53:57
T000605,C3334,P00901,Fashion,3,118.53,2024-04-04 12:27:11
T000606,C2637,P00886,Books,1,24.35,2024-04-18 20:23:25
T000607,C1061,P00338,Home Appliances,5,341.09,2024-02-25 18:07:42
T000608,C0827,P00221,Groceries,2,120.84,2024-09-14 17:26:28
T000609,C4365,P00529,Fashion,2,320.39,2024-04-20 14:10:04
T000610,C4845,P00300,Home Appliances,1,214.98,2024-11-29 15:49:10
T000611,C3760,P00550,Home Appliances,5,193.01,2024-10-21 09:36:50
T000612,C2533,P00166,Home Appliances,3,281.58,2024-05-06 19:24:05
T000613,C2909,P00450,Electronics,3,400.38,2024-05-03 07:20:41
T000614,C2078,P00175,Sports,3,322.35,2024-11-22 14:43:22
T000615,C2166,P00776,Books,2,334.49,2024-08-10 13:05:38
T000616,C2426,P00688,Groceries,4,48.29,2023-12-31 19:18:38
T000617,C4417,P00399,Home Appliances,1,428.9,2024-07-16 17:07:32
T000618,C1848,P00416,Fashion,3,417.84,2024-03-23 02:44:19
T000619,C0397,P00200,Books,1,343.12,2024-08-01 08:12:14
T000620,C0473,P00102,Groceries,1,321.05,2024-01-21 10:51:34
T000621,C0418,P00083,Sports,3,309.76,2024-02-14 23:26:19
T000622,C2548,P00628,Sports,4,152.32,2024-04-04 05:47:50
T000623,C4503,P00613,Electronics,4,259.68,2024-12-09 03:56:19
T000624,C4999,P00107,Fashion,4,183.86,2024-08-30 15:48:10
T000625,C4365,P00513,Home Appliances,4,336.23,2024-03-24 13:48:44
T000626,C4974,P00481,Electronics,1,383.18,2024-04-11 19:58:15
T000627,C0364,P00022,Electronics,5,74.36,2024-01-07 10:58:41
T000628,C3737,P00604,Sports,2,474.86,2024-10-30 16:54:22
T000629,C2074,P00001,Fashion,3,409.0,2024-07-27 19:40:50
T000630,C3911,P00150,Home Appliances,4,55.56,2024-11-06 15:25:54
T000631,C2190,P00121,Fashion,2,373.0,2024-01-03 04:50:12
T000632,C4372,P00444,Groceries,1,183.97,2024-10-05 23:58:24
T000633,C3686,P00850,Books,5,187.1,2024-11-10 18:28:42
T000634,C2949,P00894,Groceries,2,471.25,2024-08-04 05:09:13
T000635,C0730,P00373,Electronics,4,492.48,2024-05-12 03:25:01
T000636,C0558,P00165,Home Appliances,5,453.59,2024-01-29 06:17:05
T000637,C1888,P00732,Home Appliances,3,380.29,2024-05-07 04:29:34
T000638,C4598,P00206,Home Appliances,5,67.36,2024-10-28 13:47:15
T000639,C4364,P00098,Books,4,436.65,2024-08-08 05:49:50
T000640,C2137,P00317,Home Appliances,5,46.13,2024-05-16 10:06:17
T000641,C4281,P00939,Groceries,4,94.8,2024-02-13 23:22:10
T000642,C1417,P00423,Electronics,3,247.9,2024-02-11 06:29:51
T000643,C2289,P00118,Sports,3,163.13,2024-11-10 02:15:43
T000644,C4180,P00637,Books,5,51.36,2024-04-19 23:58:51
T000645,C0519,P00412,Fashion,2,498.74,2024-08-02 18:24:55
T000646,C0023,P00422,Sports,3,234.62,2024-06-10 23:44:45
T000647,C4365,P00604,Sports,3,198.49,2024-01-22 16:33:00
T000648,C4756,P00023,Fashion,5,304.82,2024-05-29 19:32:24
T000649,C1883,P00899,Sports,1,439.24,2024-06-28 01:06:46
T000650,C2730,P00552,Sports,5,334.25,2024-10-29 08:03:21
T000651,C3256,P00349,Fashion,3,199.12,2024-06-11 08:54:32
T000652,C1590,P00228,Home Appliances,1,322.52,2024-03-17 01:38:33
T000653,C4306,P00232,Home Appliances,4,322.56,2024-09-03 12:51:34
T000654,C0322,P00358,Home Appliances,2,240.29,2024-03-07 07:22:49
T000655,C2021,P00543,Sports,3,100.45,2024-02-01 02:13:44
T000656,C3880,P00899,Sports,5,300.52,2024-07-31 00:27:47
T000657,C1119,P00366,Groceries,5,271.17,2024-08-19 20:57:43
T000658,C0037,P00022,Electronics,2,430.97,2024-09-28 13:15:00
T000659,C1346,P00549,Electronics,1,59.6,2024-01-16 05:50:07
T000660,C3579,P00291,Books,2,375.04,2024-03-08 21:33:56
T000661,C3332,P00559,Groceries,2,112.66,2024-04-17 08:24:24
T000662,C2162,P00269,Home Appliances,3,406.21,2024-02-16 05:32:01
T000663,C2267,P00156,Sports,4,13.74,2024-08-19 23:18:36
T000664,C1260,P00708,Books,4,279.64,2024-11-26 22:45:52
T000665,C2793,P00203,Books,3,347.04,2024-06-08 12:10:33
T000666,C1370,P00733,Home Appliances,4,155.31,2024-12-13 20:29:30
T000667,C3489,P00856,Electronics,5,378.64,2024-09-05 15:28:59
T000668,C3474,P00142,Sports,3,487.21,2024-08-08 10:36:06
T000669,C0323,P00977,Sports,5,409.31,2024-11-30 06:10:20
T000670,C0578,P00624,Groceries,1,60.57,2024-01-18 14:00:10
T000671,C3081,P00742,Books,3,287.93,2024-04-07 21:36:06
T000672,C4081,P00961,Groceries,2,288.22,2024-07-28 01:24:43
T000673,C4763,P00946,Sports,3,482.54,2024-06-10 22:22:55
T000674,C2981,P00084,Electronics,4,174.56,2024-06-17 20:09:17
T000675,C3656,P00721,Electronics,1,215.5,2024-10-06 02:06:27
T000676,C3904,P00389,Fashion,2,431.51,2024-12-12 21:39:05
T000677,C3762,P00967,Books,4,97.38,2024-08-31 11:54:23
T000678,C3885,P00725,Groceries,1,353.43,2024-04-03 08:06:36
T000679,C2530,P00790,Home Appliances,4,357.44,2024-05-03 02:28:11
T000680,C2435,P00878,Groceries,2,54.55,2024-01-30 02:58:24
T000681,C2879,P00460,Fashion,3,385.97,2024-11-17 05:01:52
T000682,C4957,P00325,Books,5,190.04,2024-09-02 08:13:12
T000683,C1057,P00998,Fashion,3,188.98,2023-12-24 20:05:45
T000684,C0254,P00502,Fashion,1,388.03,2024-07-01 16:21:08
T000685,C3851,P00358,Home Appliances,3,410.93,2024-10-02 17:17:00
T000686,C1844,P00189,Sports,5,423.28,2024-08-21 01:31:04
T000687,C3704,P00881,Fashion,1,295.22,2024-04-10 00:59:09
T000688,C1878,P00592,Books,3,45.28,2024-04-05 13:58:19
T000689,C1669,P00979,Books,2,120.05,2024-10-06 05:54:53
T000690,C4497,P00722,Fashion,5,219.03,2024-07-01 18:06:39
T000691,C1347,P00812,Home Appliances,3,123.5,2024-11-06 00:02:29
T000692,C4095,P00252,Groceries,5,177.89,2024-01-20 05:44:20
T000693,C2588,P00884,Electronics,1,174.85,2024-08-15 04:07:00
T000694,C1308,P00312,Books,5,296.92,2024-09-07 21:13:33
T000695,C1119,P00414,Electronics,2,455.93,2024-08-24 22:36:25
T000696,C1003,P00424,Home Appliances,1,202.72,2023-12-29 14:27:40
T000697,C4479,P00004,Fashion,4,393.35,2023-12-31 18:07:33
T000698,C1821,P00498,Sports,4,192.15,2024-08-10 07:55:10
T000699,C1395,P00055,Groceries,1,69.66,2024-04-14 16:47:57
T000700,C3973,P00439,Groceries,1,374.3,2024-06-09 11:44:36
T000701,C4976,P00780,Groceries,5,257.06,2024-09-25 02:03:36
T000702,C0099,P00608,Fashion,4,367.49,2024-03-11 06:51:22
T000703,C1570,P00211,Electronics,1,369.17,2024-05-06 23:07:20
T000704,C2550,P00449,Home Appliances,3,163.62,2024-08-19 01:48:33
T000705,C3151,P00202,Fashion,3,345.6,2024-04-02 16:49:46
T000706,C1269,P00670,Fashion,4,110.58,2024-06-01 05:25:01
T000707,C4271,P00441,Fashion,1,418.08,2024-04-03 00:42:40
T000708,C0994,P00970,Books,3,390.48,2023-12-29 15:06:52
T000709,C1308,P00838,Books,4,311.47,2024-12-03 22:05:53
T000710,C2698,P00425,Sports,2,168.94,2024-08-21 18:25:55
T000711,C0789,P00673,Home Appliances,1,33.27,2024-04-30 04:27:45
T000712,C3182,P00261,Groceries,5,422.47,2024-11-07 21:37:03
T000713,C2766,P00885,Groceries,5,54.22,2023-12-26 18:34:17
T000714,C0330,P00522,Electronics,2,220.66,2024-03-26 01:44:39
T000715,C4134,P00979,Books,5,119.58,2024-03-26 02:52:17
T000716,C2755,P00136,Fashion,3,59.13,2024-03-18 10:42:09
T000717,C1090,P00038,Home Appliances,1,294.55,2023-12-30 04:03:58
T000718,C3012,P00039,Books,2,391.18,2024-05-08 13:31:33
T000719,C2944,P00723,Groceries,4,472.58,2024-04-30 17:40:15
T000720,C4660,P00781,Groceries,3,155.13,2024-11-20 14:24:49
T000721,C2922,P00060,Fashion,3,175.17,2024-12-22 16:36:41
T000722,C4986,P00715,Sports,2,22.53,2024-03-21 23:34:19
T000723,C4077,P00019,Books,1,206.3,2024-12-22 23:04:29
T000724,C0962,P00601,Sports,5,241.28,2024-01-09 18:42:44
T000725,C2159,P00866,Sports,5,376.91,2024-01-13 13:14:46
T000726,C2298,P00668,Fashion,2,493.66,2024-09-13 04:43:17
T000727,C4387,P00577,Fashion,4,45.25,2024-01-03 18:16:37
T000728,C3081,P00989,Groceries,3,401.75,2024-02-07 09:13:48
T000729,C2890,P00029,Books,4,271.32,2024-02-18 07:01:32
T000730,C4964,P00673,Home Appliances,2,196.23,2024-09-26 12:45:34
T000731,C4100,P00859,Books,5,14.43,2024-06-01 22:54:30
T000732,C1432,P00801,Groceries,4,366.39,2024-03-09 02:15:01
T000733,C0685,P00404,Books,3,384.17,2024-06-18 16:25:39
T000734,C1917,P00091,Books,3,153.56,2024-01-08 13:04:52
T000735,C0499,P00743,Electronics,5,101.49,2024-01-21 10:52:34
T000736,C1250,P00115,Sports,3,58.96,2024-06-24 02:49:51
T000737,C1589,P00182,Groceries,5,451.15,2024-07-27 19:31:50
T000738,C3867,P00093,Books,2,453.05,2024-03-05 00:05:35
T000739,C0858,P00864,Sports,4,98.35,2024-02-15 10:46:47
T000740,C3529,P00678,Fashion,2,318.99,2024-12-05 08:30:38
T000741,C1714,P00869,Fashion,3,192.73,2024-01-04 17:04:23
T000742,C0156,P00817,Fashion,3,470.79,2024-03-09 19:28:40
T000743,C1477,P00646,Groceries,5,299.69,2024-06-30 16:35:33
T000744,C2454,P00202,Fashion,1,489.96,2024-01-17 13:51:57
T000745,C0687,P00743,Electronics,3,222.64,2024-02-23 20:53:37
T000746,C2245,P00156,Sports,4,229.88,2024-12-15 20:56:52
T000747,C4034,P00135,Books,3,38.98,2024-08-28 12:56:01
T000748,C3738,P00429,Sports,2,110.35,2024-03-17 09:24:20
T000749,C0956,P00427,Electronics,2,375.09,2024-05-26 03:32:52
T000750,C3822,P00928,Sports,5,47.73,2024-06-16 00:48:04
T000751,C1745,P00427,Electronics,5,207.09,2024-11-29 20:59:52
T000752,C4695,P00930,Fashion,5,206.02,2024-02-28 04:34:30
T000753,C0164,P00561,Groceries,4,327.84,2024-05-15 02:04:09
